instrument,Date,time,CLOSE,HIGH,LOW,OPEN,VOLUME
NIFTY,20160525,10:13,7864.70,7866.45,7864.05,7865.45,83400,0
NIFTY,20160525,10:14,7865.40,7865.40,7863.15,7863.15,18150,0
NIFTY,20160525,10:15,7863.35,7863.35,7861.50,7862.75,101025,0
NIFTY,20160525,10:16,7862.65,7863.20,7861.85,7863.15,86100,0
NIFTY,20160525,10:17,7863.20,7863.55,7862.15,7862.25,39300,0
NIFTY,20160525,10:18,7862.35,7862.55,7861.15,7861.80,94125,0
NIFTY,20160525,10:19,7861.85,7863.30,7861.85,7863.00,19200,0
NIFTY,20160525,10:20,7863.10,7864.40,7863.00,7863.30,53475,0
NIFTY,20160525,10:21,7863.75,7865.85,7863.55,7864.60,17175,0
NIFTY,20160525,10:22,7864.20,7864.65,7863.35,7864.20,8025,0
NIFTY,20160525,10:23,7864.25,7865.85,7864.10,7865.75,18150,0
NIFTY,20160525,10:24,7865.80,7866.85,7864.70,7866.60,5025,0
NIFTY,20160525,10:25,7866.80,7867.70,7866.20,7866.35,11100,0
NIFTY,20160525,10:26,7866.45,7866.50,7864.05,7864.90,45000,0
NIFTY,20160525,10:27,7865.05,7865.20,7863.50,7864.80,110775,0
NIFTY,20160525,10:28,7864.70,7866.55,7864.60,7866.45,75000,0
NIFTY,20160525,10:29,7866.40,7867.30,7863.85,7863.85,23775,0
NIFTY,20160525,10:30,7863.80,7865.05,7863.80,7865.05,10950,0
NIFTY,20160525,10:31,7865.00,7865.15,7862.00,7862.00,6975,0
NIFTY,20160525,10:32,7861.85,7861.85,7859.65,7860.00,14850,0
NIFTY,20160525,10:33,7859.75,7861.30,7859.45,7860.90,28800,0
NIFTY,20160525,10:34,7861.20,7861.20,7860.05,7860.55,12450,0
NIFTY,20160525,10:35,7860.20,7862.05,7859.90,7862.05,33750,0
NIFTY,20160525,10:36,7861.55,7864.40,7861.45,7864.30,35925,0
NIFTY,20160525,10:37,7864.25,7864.90,7863.00,7863.75,150825,0
NIFTY,20160525,10:38,7863.20,7864.15,7862.70,7862.70,39675,0
NIFTY,20160525,10:39,7863.00,7863.00,7861.55,7862.30,39900,0
NIFTY,20160525,10:40,7862.20,7862.40,7861.15,7861.95,20700,0
NIFTY,20160525,10:41,7861.80,7862.85,7860.95,7862.65,44775,0
NIFTY,20160525,10:42,7862.95,7862.95,7861.40,7862.95,6975,0
NIFTY,20160525,10:43,7862.70,7863.95,7862.45,7863.50,18975,0
NIFTY,20160525,10:44,7863.00,7865.60,7863.00,7865.45,18075,0
NIFTY,20160525,10:45,7865.55,7868.25,7865.55,7868.10,59625,0
NIFTY,20160525,10:46,7867.95,7868.05,7864.75,7864.75,12825,0
NIFTY,20160525,10:47,7865.00,7867.80,7864.65,7866.65,6150,0
NIFTY,20160525,10:48,7866.60,7867.20,7865.90,7866.55,54825,0
NIFTY,20160525,10:49,7866.40,7867.15,7865.50,7867.10,27225,0
NIFTY,20160525,10:50,7867.15,7867.65,7866.30,7867.55,33975,0
NIFTY,20160525,10:51,7867.40,7867.70,7866.10,7867.70,16575,0
NIFTY,20160525,10:52,7867.60,7868.40,7866.65,7866.65,3675,0
NIFTY,20160525,10:53,7866.80,7867.10,7865.60,7865.75,16800,0
NIFTY,20160525,10:54,7865.95,7866.10,7863.85,7865.05,32775,0
NIFTY,20160525,10:55,7865.35,7865.50,7864.20,7865.35,38100,0
NIFTY,20160525,10:56,7865.60,7865.60,7864.15,7864.90,6225,0
NIFTY,20160525,10:57,7864.75,7865.80,7864.40,7864.90,19275,0
NIFTY,20160525,10:58,7864.85,7865.60,7864.05,7864.85,17550,0
NIFTY,20160525,10:59,7864.65,7865.20,7864.00,7865.05,20925,0
NIFTY,20160525,11:00,7865.20,7865.30,7863.85,7864.10,10050,0
NIFTY,20160525,11:01,7864.25,7864.40,7862.65,7862.95,15975,0
NIFTY,20160525,11:02,7863.15,7863.15,7861.85,7862.45,13275,0
NIFTY,20160525,11:03,7863.10,7865.00,7863.05,7864.50,28275,0
NIFTY,20160525,11:04,7864.45,7864.90,7863.85,7864.30,8700,0
NIFTY,20160525,11:05,7864.35,7865.25,7864.10,7865.25,10875,0
NIFTY,20160525,11:06,7865.35,7867.35,7865.35,7867.05,41550,0
NIFTY,20160525,11:07,7866.60,7867.95,7866.60,7867.80,15600,0
NIFTY,20160525,11:08,7867.55,7870.15,7867.40,7870.10,23400,0
NIFTY,20160525,11:09,7869.80,7873.75,7869.80,7871.90,43050,0
NIFTY,20160525,11:10,7871.85,7873.60,7871.00,7873.20,30300,0
NIFTY,20160525,11:11,7873.10,7874.70,7872.15,7872.90,10275,0
NIFTY,20160525,11:12,7872.75,7873.70,7871.85,7872.70,21675,0
NIFTY,20160525,11:13,7872.60,7872.65,7870.60,7870.95,36075,0
NIFTY,20160525,11:14,7870.70,7871.15,7869.70,7870.15,10950,0
NIFTY,20160525,11:15,7869.90,7871.15,7868.90,7871.15,9750,0
NIFTY,20160525,11:16,7871.20,7871.55,7869.30,7869.60,10650,0
NIFTY,20160525,11:17,7869.65,7870.90,7869.15,7870.30,7800,0
NIFTY,20160525,11:18,7870.25,7871.55,7870.25,7871.10,6900,0
NIFTY,20160525,11:19,7870.75,7871.75,7870.60,7870.90,15600,0
NIFTY,20160525,11:20,7871.05,7871.60,7870.60,7871.05,8475,0
NIFTY,20160525,11:21,7871.20,7871.20,7869.50,7870.10,13950,0
NIFTY,20160525,11:22,7869.95,7870.45,7868.35,7868.75,9300,0
NIFTY,20160525,11:23,7868.65,7869.45,7867.60,7867.65,7500,0
NIFTY,20160525,11:24,7867.40,7868.10,7866.50,7866.90,10425,0
NIFTY,20160525,11:25,7866.80,7868.30,7866.60,7868.00,21975,0
NIFTY,20160525,11:26,7868.05,7869.15,7867.90,7868.25,3375,0
NIFTY,20160525,11:27,7868.40,7868.95,7867.60,7868.65,3975,0
NIFTY,20160525,11:28,7868.70,7869.50,7867.85,7868.05,6300,0
NIFTY,20160525,11:29,7868.40,7868.85,7867.90,7868.20,4500,0
NIFTY,20160525,11:30,7868.15,7868.85,7867.60,7867.60,5175,0
NIFTY,20160525,11:31,7868.20,7868.95,7867.70,7868.55,11400,0
NIFTY,20160525,11:32,7868.60,7869.90,7868.05,7869.75,6600,0
NIFTY,20160525,11:33,7869.85,7871.90,7869.30,7870.95,13200,0
NIFTY,20160525,11:34,7871.35,7872.75,7871.35,7872.50,22500,0
NIFTY,20160525,11:35,7872.40,7873.25,7871.90,7872.70,8850,0
NIFTY,20160525,11:36,7872.00,7872.40,7869.95,7870.20,22500,0
NIFTY,20160525,11:37,7870.50,7871.40,7869.85,7870.80,30975,0
NIFTY,20160525,11:38,7871.20,7871.85,7870.30,7871.20,15600,0
NIFTY,20160525,11:39,7871.65,7872.30,7870.80,7872.25,10350,0
NIFTY,20160525,11:40,7872.35,7874.25,7872.15,7873.25,16125,0
NIFTY,20160525,11:41,7873.75,7875.70,7873.10,7875.10,70350,0
NIFTY,20160525,11:42,7875.50,7876.00,7873.65,7874.70,42225,0
NIFTY,20160525,11:43,7874.85,7875.80,7874.55,7875.25,33375,0
NIFTY,20160525,11:44,7875.55,7879.55,7875.25,7879.50,72750,0
NIFTY,20160525,11:45,7879.35,7879.75,7877.30,7877.65,54825,0
NIFTY,20160525,11:46,7877.55,7878.90,7877.45,7878.70,56400,0
NIFTY,20160525,11:47,7879.15,7879.65,7877.30,7877.80,22500,0
NIFTY,20160525,11:48,7877.55,7878.30,7876.60,7877.05,10725,0
NIFTY,20160525,11:49,7877.10,7877.80,7876.45,7876.55,15300,0
NIFTY,20160525,11:50,7876.25,7877.10,7875.55,7876.00,17475,0
NIFTY,20160525,11:51,7876.05,7877.10,7875.70,7876.30,12675,0
NIFTY,20160525,11:52,7876.65,7880.80,7876.45,7880.75,37125,0
NIFTY,20160525,11:53,7880.55,7882.50,7880.55,7882.00,52950,0
NIFTY,20160525,11:54,7881.90,7883.50,7881.90,7882.60,38700,0
NIFTY,20160525,11:55,7882.55,7883.65,7881.50,7882.25,24600,0
NIFTY,20160525,11:56,7882.10,7883.85,7882.05,7882.80,27750,0
NIFTY,20160525,11:57,7882.75,7885.65,7882.75,7885.25,44475,0
NIFTY,20160525,11:58,7885.10,7887.00,7885.10,7886.35,40875,0
NIFTY,20160525,11:59,7886.70,7887.40,7885.90,7886.75,21000,0
NIFTY,20160525,12:00,7886.85,7887.60,7885.85,7887.60,25275,0
NIFTY,20160525,12:01,7887.85,7889.30,7886.00,7888.95,51600,0
NIFTY,20160525,12:02,7889.05,7889.40,7887.65,7888.25,53925,0
NIFTY,20160525,12:03,7888.35,7890.35,7888.20,7889.10,43875,0
NIFTY,20160525,12:04,7889.20,7891.25,7888.80,7891.25,45600,0
NIFTY,20160525,12:05,7891.40,7893.60,7890.90,7891.70,54375,0
NIFTY,20160525,12:06,7891.55,7893.65,7891.35,7891.35,25350,0
NIFTY,20160525,12:07,7891.70,7892.35,7888.80,7888.80,12075,0
NIFTY,20160525,12:08,7889.25,7889.75,7888.10,7888.90,26250,0
NIFTY,20160525,12:09,7889.20,7889.55,7888.20,7888.35,15000,0
NIFTY,20160525,12:10,7888.40,7889.55,7887.65,7889.25,22575,0
NIFTY,20160525,12:11,7889.30,7890.05,7888.85,7889.75,23025,0
NIFTY,20160525,12:12,7889.90,7890.70,7889.20,7889.40,33675,0
NIFTY,20160525,12:13,7889.45,7890.00,7888.75,7889.30,22125,0
NIFTY,20160525,12:14,7889.10,7891.05,7889.10,7889.90,16650,0
NIFTY,20160525,12:15,7890.35,7890.70,7888.35,7888.85,23400,0
NIFTY,20160525,12:16,7889.10,7889.30,7887.95,7888.65,18225,0
NIFTY,20160525,12:17,7888.50,7889.45,7887.90,7888.15,20175,0
NIFTY,20160525,12:18,7888.10,7888.35,7886.35,7886.50,9600,0
NIFTY,20160525,12:19,7886.55,7886.65,7884.35,7885.70,22650,0
NIFTY,20160525,12:20,7885.55,7886.75,7885.50,7885.95,8625,0
NIFTY,20160525,12:21,7885.60,7887.55,7885.45,7886.60,12675,0
NIFTY,20160525,12:22,7887.20,7889.35,7887.20,7888.75,14625,0
NIFTY,20160525,12:23,7888.60,7888.70,7887.35,7887.65,18900,0
NIFTY,20160525,12:24,7887.75,7888.25,7887.05,7887.75,24300,0
NIFTY,20160525,12:25,7887.40,7888.50,7886.70,7888.35,27525,0
NIFTY,20160525,12:26,7888.60,7890.00,7888.60,7889.85,7275,0
NIFTY,20160525,12:27,7889.90,7890.60,7888.40,7888.65,6750,0
NIFTY,20160525,12:28,7888.95,7889.80,7888.70,7888.95,9150,0
NIFTY,20160525,12:29,7889.05,7891.55,7889.05,7891.15,20475,0
NIFTY,20160525,12:30,7891.60,7892.70,7890.95,7891.70,17550,0
NIFTY,20160525,12:31,7891.90,7891.90,7890.20,7890.50,8250,0
NIFTY,20160525,12:32,7890.60,7891.35,7889.60,7889.95,14100,0
NIFTY,20160525,12:33,7890.20,7890.60,7887.05,7887.15,23325,0
NIFTY,20160525,12:34,7886.85,7887.50,7881.15,7881.60,42000,0
NIFTY,20160525,12:35,7882.25,7883.95,7881.50,7881.70,29475,0
NIFTY,20160525,12:36,7882.05,7884.60,7881.05,7884.55,19275,0
NIFTY,20160525,12:37,7884.85,7885.35,7883.75,7884.85,24375,0
NIFTY,20160525,12:38,7884.70,7885.70,7883.10,7883.10,5475,0
NIFTY,20160525,12:39,7883.40,7884.05,7882.85,7883.65,3975,0
NIFTY,20160525,12:40,7883.70,7884.75,7882.75,7883.00,11625,0
NIFTY,20160525,12:41,7882.70,7884.05,7881.45,7881.90,9900,0
NIFTY,20160525,12:42,7882.25,7883.40,7881.25,7881.40,21075,0
NIFTY,20160525,12:43,7881.55,7883.30,7881.15,7883.00,40500,0
NIFTY,20160525,12:44,7883.05,7885.80,7883.05,7885.70,21900,0
NIFTY,20160525,12:45,7886.05,7887.30,7885.35,7886.05,35475,0
NIFTY,20160525,12:46,7886.40,7887.45,7885.90,7887.00,14100,0
NIFTY,20160525,12:47,7887.15,7888.50,7887.10,7887.70,6000,0
NIFTY,20160525,12:48,7887.75,7888.80,7885.75,7888.50,9000,0
NIFTY,20160525,12:49,7888.30,7890.20,7888.30,7888.75,29625,0
NIFTY,20160525,12:50,7888.90,7890.20,7888.20,7888.25,5175,0
NIFTY,20160525,12:51,7888.10,7889.20,7887.90,7888.90,10050,0
NIFTY,20160525,12:52,7889.05,7889.05,7886.95,7887.55,19950,0
NIFTY,20160525,12:53,7887.35,7888.45,7884.75,7885.25,11175,0
NIFTY,20160525,12:54,7885.40,7886.20,7884.50,7885.60,8025,0
NIFTY,20160525,12:55,7885.90,7886.35,7884.90,7885.85,10200,0
NIFTY,20160525,12:56,7886.25,7887.95,7886.10,7886.55,15300,0
NIFTY,20160525,12:57,7886.60,7887.80,7885.75,7885.75,9300,0
NIFTY,20160525,12:58,7885.50,7887.70,7885.50,7887.45,18525,0
NIFTY,20160525,12:59,7887.60,7888.05,7886.70,7887.30,15750,0
NIFTY,20160525,13:00,7887.10,7887.70,7886.35,7887.15,13650,0
NIFTY,20160525,13:01,7887.40,7887.70,7886.00,7886.00,24000,0
NIFTY,20160525,13:02,7885.80,7886.85,7885.35,7886.05,8250,0
NIFTY,20160525,13:03,7886.15,7886.80,7885.80,7886.20,12450,0
NIFTY,20160525,13:04,7887.15,7888.30,7885.80,7888.05,30525,0
NIFTY,20160525,13:05,7888.00,7888.50,7887.00,7888.05,22350,0
NIFTY,20160525,13:06,7888.40,7888.85,7887.20,7887.45,28875,0
NIFTY,20160525,13:07,7888.20,7889.70,7888.20,7889.25,18375,0
NIFTY,20160525,13:08,7889.45,7891.05,7888.80,7890.90,14175,0
NIFTY,20160525,13:09,7891.40,7892.20,7890.25,7892.10,18375,0
NIFTY,20160525,13:10,7891.85,7892.40,7889.50,7889.50,12225,0
NIFTY,20160525,13:11,7889.55,7891.85,7888.75,7891.40,17175,0
NIFTY,20160525,13:12,7891.10,7892.85,7891.10,7891.50,16275,0
NIFTY,20160525,13:13,7892.25,7896.35,7891.75,7895.90,43050,0
NIFTY,20160525,13:14,7895.65,7896.00,7894.10,7894.70,31350,0
NIFTY,20160525,13:15,7895.40,7896.80,7894.50,7895.30,41100,0
NIFTY,20160525,13:16,7895.45,7895.95,7894.15,7894.50,15825,0
NIFTY,20160525,13:17,7894.40,7895.15,7893.70,7893.80,24675,0
NIFTY,20160525,13:18,7894.20,7895.30,7894.20,7895.00,35325,0
NIFTY,20160525,13:19,7895.15,7895.55,7893.50,7894.05,50175,0
NIFTY,20160525,13:20,7894.25,7894.70,7892.15,7892.15,10425,0
NIFTY,20160525,13:21,7892.10,7893.50,7891.90,7892.45,24450,0
NIFTY,20160525,13:22,7892.20,7893.00,7889.55,7889.80,9750,0
NIFTY,20160525,13:23,7890.00,7890.65,7889.00,7889.80,22575,0
NIFTY,20160525,13:24,7890.20,7890.55,7888.50,7889.80,36600,0
NIFTY,20160525,13:25,7889.40,7890.70,7888.05,7888.05,9525,0
NIFTY,20160525,13:26,7888.25,7888.95,7886.50,7887.25,10950,0
NIFTY,20160525,13:27,7887.00,7887.80,7886.05,7887.20,16200,0
NIFTY,20160525,13:28,7887.30,7887.65,7885.30,7886.40,16350,0
NIFTY,20160525,13:29,7887.25,7887.50,7884.70,7885.25,21750,0
NIFTY,20160525,13:30,7885.65,7888.10,7884.50,7887.25,22725,0
NIFTY,20160525,13:31,7887.95,7888.85,7886.85,7887.70,13350,0
NIFTY,20160525,13:32,7888.05,7889.50,7887.70,7888.30,19200,0
NIFTY,20160525,13:33,7888.55,7889.40,7888.30,7888.80,14850,0
NIFTY,20160525,13:34,7889.25,7892.05,7889.00,7890.95,15450,0
NIFTY,20160525,13:35,7891.00,7891.85,7890.35,7891.25,17175,0
NIFTY,20160525,13:36,7891.60,7895.15,7891.10,7894.85,27600,0
NIFTY,20160525,13:37,7894.45,7896.40,7894.45,7895.05,19500,0
NIFTY,20160525,13:38,7894.50,7895.60,7893.20,7895.50,17400,0
NIFTY,20160525,13:39,7895.65,7897.65,7895.50,7895.65,24750,0
NIFTY,20160525,13:40,7895.70,7898.50,7895.50,7896.05,6300,0
NIFTY,20160525,13:41,7895.80,7899.15,7895.80,7897.25,15225,0
NIFTY,20160525,13:42,7897.20,7899.65,7897.20,7898.05,19875,0
NIFTY,20160525,13:43,7897.75,7898.85,7895.75,7896.25,19050,0
NIFTY,20160525,13:44,7896.45,7898.00,7895.70,7896.25,21525,0
NIFTY,20160525,13:45,7896.15,7898.30,7895.75,7897.15,20400,0
NIFTY,20160525,13:46,7897.30,7899.15,7896.05,7896.80,9675,0
NIFTY,20160525,13:47,7896.65,7897.90,7895.65,7895.65,4350,0
NIFTY,20160525,13:48,7895.90,7898.65,7895.90,7897.25,7200,0
NIFTY,20160525,13:49,7897.65,7898.70,7896.20,7898.70,63525,0
NIFTY,20160525,13:50,7899.10,7901.60,7899.10,7900.70,40125,0
NIFTY,20160525,13:51,7900.85,7902.60,7899.35,7899.65,62325,0
NIFTY,20160525,13:52,7899.80,7903.25,7899.80,7901.70,21450,0
NIFTY,20160525,13:53,7901.45,7905.20,7901.45,7904.85,61875,0
NIFTY,20160525,13:54,7904.80,7906.85,7904.35,7904.85,38475,0
NIFTY,20160525,13:55,7905.15,7907.50,7905.15,7906.55,36675,0
NIFTY,20160525,13:56,7906.75,7909.75,7906.75,7908.10,57675,0
NIFTY,20160525,13:57,7908.15,7909.45,7905.85,7906.45,12750,0
NIFTY,20160525,13:58,7906.70,7907.30,7905.05,7905.60,21000,0
NIFTY,20160525,13:59,7905.35,7906.90,7905.20,7905.75,12900,0
NIFTY,20160525,14:00,7906.35,7907.40,7903.85,7904.10,31350,0
NIFTY,20160525,14:01,7904.50,7906.00,7903.95,7904.85,30300,0
NIFTY,20160525,14:02,7904.75,7908.05,7904.55,7905.70,24600,0
NIFTY,20160525,14:03,7905.80,7907.55,7905.50,7906.15,28500,0
NIFTY,20160525,14:04,7906.20,7907.45,7904.75,7905.55,11175,0
NIFTY,20160525,14:05,7905.50,7907.15,7905.50,7906.45,36375,0
NIFTY,20160525,14:06,7906.85,7908.55,7906.70,7907.45,43575,0
NIFTY,20160525,14:07,7907.50,7908.85,7906.15,7906.15,14250,0
NIFTY,20160525,14:08,7906.00,7908.25,7904.75,7904.90,16200,0
NIFTY,20160525,14:09,7904.70,7906.55,7902.50,7903.25,31725,0
NIFTY,20160525,14:10,7904.95,7905.95,7903.70,7904.20,14700,0
NIFTY,20160525,14:11,7904.45,7906.90,7904.45,7904.85,10875,0
NIFTY,20160525,14:12,7905.10,7907.35,7904.10,7904.15,17325,0
NIFTY,20160525,14:13,7904.70,7907.10,7903.85,7903.85,17925,0
NIFTY,20160525,14:14,7904.20,7906.45,7904.05,7904.25,32700,0
NIFTY,20160525,14:15,7904.40,7906.35,7904.00,7904.05,19200,0
NIFTY,20160525,14:16,7906.50,7906.50,7903.60,7904.00,21525,0
NIFTY,20160525,14:17,7904.05,7905.75,7904.05,7904.40,19350,0
NIFTY,20160525,14:18,7904.20,7908.05,7903.90,7908.05,46200,0
NIFTY,20160525,14:19,7907.50,7907.60,7906.60,7907.20,20700,0
NIFTY,20160525,14:20,7906.75,7907.80,7905.70,7907.20,16425,0
NIFTY,20160525,14:21,7907.10,7909.50,7906.95,7907.00,54300,0
NIFTY,20160525,14:22,7907.05,7907.65,7905.55,7906.30,27450,0
NIFTY,20160525,14:23,7906.35,7908.15,7905.80,7906.45,19500,0
NIFTY,20160525,14:24,7906.60,7906.70,7903.75,7904.85,26025,0
NIFTY,20160525,14:25,7904.80,7907.80,7904.15,7906.75,15000,0
NIFTY,20160525,14:26,7907.40,7907.85,7905.30,7906.35,11775,0
NIFTY,20160525,14:27,7906.25,7907.15,7905.50,7905.60,16575,0
NIFTY,20160525,14:28,7906.00,7909.15,7906.00,7908.10,58575,0
NIFTY,20160525,14:29,7908.65,7914.60,7908.05,7914.30,52200,0
NIFTY,20160525,14:30,7914.65,7916.20,7914.05,7914.65,44850,0
NIFTY,20160525,14:31,7915.15,7916.45,7914.60,7915.45,59850,0
NIFTY,20160525,14:32,7916.25,7916.90,7912.50,7912.70,29400,0
NIFTY,20160525,14:33,7912.25,7915.10,7911.05,7915.00,37725,0
NIFTY,20160525,14:34,7914.80,7916.50,7914.80,7915.90,55425,0
NIFTY,20160525,14:35,7916.15,7919.10,7915.80,7918.45,32625,0
NIFTY,20160525,14:36,7918.50,7920.15,7918.40,7919.35,33450,0
NIFTY,20160525,14:37,7919.70,7920.50,7919.05,7919.25,33675,0
NIFTY,20160525,14:38,7919.30,7922.95,7919.15,7922.80,58275,0
NIFTY,20160525,14:39,7922.60,7925.55,7922.60,7924.95,61500,0
NIFTY,20160525,14:40,7924.60,7925.90,7924.20,7924.50,42225,0
NIFTY,20160525,14:41,7924.15,7927.30,7923.95,7926.75,42675,0
NIFTY,20160525,14:42,7926.65,7927.50,7925.35,7925.75,20400,0
NIFTY,20160525,14:43,7926.45,7927.15,7924.85,7925.20,19200,0
NIFTY,20160525,14:44,7925.70,7925.70,7923.00,7923.60,61275,0
NIFTY,20160525,14:45,7923.40,7924.95,7923.40,7924.55,23850,0
NIFTY,20160525,14:46,7924.35,7925.30,7923.75,7925.30,31125,0
NIFTY,20160525,14:47,7925.60,7927.30,7925.35,7927.00,27300,0
NIFTY,20160525,14:48,7926.90,7926.90,7925.40,7925.55,17625,0
NIFTY,20160525,14:49,7925.85,7926.50,7924.25,7924.35,11250,0
NIFTY,20160525,14:50,7924.65,7924.75,7923.55,7924.05,35850,0
NIFTY,20160525,14:51,7924.65,7927.25,7924.20,7926.00,34800,0
NIFTY,20160525,14:52,7925.70,7928.50,7925.70,7927.80,28425,0
NIFTY,20160525,14:53,7928.20,7929.05,7927.50,7927.85,34200,0
NIFTY,20160525,14:54,7928.10,7930.45,7928.05,7929.75,88200,0
NIFTY,20160525,14:55,7929.60,7933.30,7929.60,7932.95,47775,0
NIFTY,20160525,14:56,7932.90,7933.35,7931.35,7932.05,33675,0
NIFTY,20160525,14:57,7932.00,7936.20,7931.95,7935.30,155625,0
NIFTY,20160525,14:58,7935.70,7936.45,7934.25,7934.70,58725,0
NIFTY,20160525,14:59,7934.45,7935.15,7933.65,7934.80,36000,0
NIFTY,20160525,15:00,7934.70,7936.00,7934.45,7935.80,21150,0
NIFTY,20160525,15:01,7935.60,7937.75,7934.85,7936.80,36000,0
NIFTY,20160525,15:02,7937.10,7937.10,7930.90,7931.55,70125,0
NIFTY,20160525,15:03,7931.15,7931.45,7928.55,7930.85,72300,0
NIFTY,20160525,15:04,7931.30,7934.00,7931.15,7933.20,39375,0
NIFTY,20160525,15:05,7932.95,7935.40,7932.75,7934.60,23325,0
NIFTY,20160525,15:06,7934.65,7934.65,7932.60,7933.45,31275,0
NIFTY,20160525,15:07,7933.65,7934.55,7932.95,7933.40,27000,0
NIFTY,20160525,15:08,7933.45,7933.45,7930.40,7930.90,26025,0
NIFTY,20160525,15:09,7931.50,7931.50,7929.30,7929.60,60525,0
NIFTY,20160525,15:10,7930.05,7930.50,7929.25,7929.65,21750,0
NIFTY,20160525,15:11,7929.05,7931.85,7929.05,7929.90,22725,0
NIFTY,20160525,15:12,7930.00,7931.15,7929.60,7931.05,12975,0
NIFTY,20160525,15:13,7930.60,7932.80,7930.60,7932.80,31200,0
NIFTY,20160525,15:14,7932.40,7933.90,7932.30,7932.85,38925,0
NIFTY,20160525,15:15,7932.75,7934.65,7931.95,7933.60,36675,0
NIFTY,20160525,15:16,7933.75,7938.00,7933.20,7937.15,51975,0
NIFTY,20160525,15:17,7937.55,7940.70,7936.80,7938.30,65850,0
NIFTY,20160525,15:18,7939.55,7939.65,7937.50,7938.15,59325,0
NIFTY,20160525,15:19,7938.60,7940.10,7937.90,7940.10,67725,0
NIFTY,20160525,15:20,7939.65,7941.20,7939.15,7940.75,62100,0
NIFTY,20160525,15:21,7940.80,7940.90,7938.55,7938.65,44400,0
NIFTY,20160525,15:22,7938.85,7939.75,7938.05,7938.45,41025,0
NIFTY,20160525,15:23,7938.55,7939.05,7936.25,7936.25,32475,0
NIFTY,20160525,15:24,7936.50,7937.20,7936.10,7936.20,56625,0
NIFTY,20160525,15:25,7936.25,7936.95,7934.75,7935.75,69150,0
NIFTY,20160525,15:26,7935.80,7936.35,7933.00,7933.05,105225,0
NIFTY,20160525,15:27,7933.80,7933.80,7931.55,7932.25,200250,0
NIFTY,20160525,15:28,7932.15,7933.15,7931.50,7931.90,47925,0
NIFTY,20160525,15:29,7932.00,7932.70,7930.45,7931.75,48525,0
NIFTY,20160525,15:30,7932.15,7933.25,7930.60,7932.80,64350,0
NIFTY,20160526,09:16,7983.00,7986.35,7965.50,7966.80,120750,0
NIFTY,20160526,09:17,7965.40,7968.10,7961.50,7961.65,58875,0
NIFTY,20160526,09:18,7961.45,7962.90,7959.20,7961.60,64650,0
NIFTY,20160526,09:19,7961.65,7963.90,7961.35,7963.05,44700,0
NIFTY,20160526,09:20,7962.85,7963.30,7957.10,7957.45,62925,0
NIFTY,20160526,09:21,7957.00,7957.30,7950.35,7950.95,27525,0
NIFTY,20160526,09:22,7951.05,7952.55,7948.50,7952.45,70050,0
NIFTY,20160526,09:23,7952.85,7956.00,7952.00,7955.30,68625,0
NIFTY,20160526,09:24,7955.05,7960.85,7953.10,7959.25,51825,0
NIFTY,20160526,09:25,7959.30,7962.95,7958.95,7962.95,138375,0
NIFTY,20160526,09:26,7962.90,7964.85,7962.90,7964.25,51000,0
NIFTY,20160526,09:27,7964.40,7966.75,7964.40,7966.00,23775,0
NIFTY,20160526,09:28,7965.80,7966.00,7963.10,7963.50,31725,0
NIFTY,20160526,09:29,7963.45,7965.65,7962.25,7964.75,54225,0
NIFTY,20160526,09:30,7964.80,7964.95,7963.25,7964.25,31575,0
NIFTY,20160526,09:31,7964.10,7964.10,7961.05,7961.70,31050,0
NIFTY,20160526,09:32,7961.75,7969.55,7961.75,7969.20,19575,0
NIFTY,20160526,09:33,7969.50,7969.65,7965.35,7966.10,29175,0
NIFTY,20160526,09:34,7966.30,7967.65,7965.85,7967.50,21600,0
NIFTY,20160526,09:35,7967.40,7970.10,7966.65,7969.85,47325,0
NIFTY,20160526,09:36,7970.00,7970.50,7967.55,7967.55,22200,0
NIFTY,20160526,09:37,7967.30,7969.30,7966.60,7968.95,16800,0
NIFTY,20160526,09:38,7969.15,7969.60,7967.90,7969.30,21900,0
NIFTY,20160526,09:39,7969.10,7972.10,7967.60,7971.45,24525,0
NIFTY,20160526,09:40,7971.35,7974.00,7971.20,7972.50,29250,0
NIFTY,20160526,09:41,7972.30,7973.25,7970.20,7973.25,30600,0
NIFTY,20160526,09:42,7973.15,7973.80,7971.60,7971.70,27300,0
NIFTY,20160526,09:43,7971.25,7971.85,7969.35,7970.00,22200,0
NIFTY,20160526,09:44,7970.20,7972.35,7969.65,7972.00,27075,0
NIFTY,20160526,09:45,7972.05,7974.05,7971.50,7973.05,19350,0
NIFTY,20160526,09:46,7972.75,7972.85,7972.00,7972.30,19575,0
NIFTY,20160526,09:47,7972.25,7972.75,7968.35,7968.35,18450,0
NIFTY,20160526,09:48,7968.25,7974.60,7968.25,7974.05,27225,0
NIFTY,20160526,09:49,7973.95,7975.25,7971.70,7971.70,21600,0
NIFTY,20160526,09:50,7972.05,7972.70,7970.95,7970.95,17850,0
NIFTY,20160526,09:51,7970.70,7970.70,7967.80,7968.15,15300,0
NIFTY,20160526,09:52,7968.30,7969.65,7967.80,7969.55,15075,0
NIFTY,20160526,09:53,7969.50,7970.35,7968.40,7970.20,12075,0
NIFTY,20160526,09:54,7970.10,7970.60,7968.65,7969.25,20100,0
NIFTY,20160526,09:55,7968.80,7968.80,7966.10,7967.05,20625,0
